Video ID,Author,Comment
WDk0jy-CiLs,@Patate-ph6xm,Mos e merr me spartakun o grid me degjo vetem kte kerkes
WDk0jy-CiLs,@Patate-ph6xm,Grida on seks
WDk0jy-CiLs,@Patate-ph6xm,Grida on fire
WDk0jy-CiLs,@Patate-ph6xm,Spartaku ka mbaru qe ne kohen e enverit tani fle gjum si buf
WDk0jy-CiLs,@Patate-ph6xm,Grida me e mira me seksi me yll
WDk0jy-CiLs,@Patate-ph6xm,Bravo grida respekte per ty
WDk0jy-CiLs,@Patate-ph6xm,Vetem grida ben esht super pjeshk
WDk0jy-CiLs,@Patate-ph6xm,Vetem grida esht e mir seksi tjeret jan kot
WDk0jy-CiLs,@Patate-ph6xm,Ikni mbushuni dini dhe ju politik
YSoc5kR0RP8,@azemdervishi3815,Kur do godase SPAK ? Po qe 30 vite qar ka goditur  sapllak ? Na tregoni ke ka goditur sapllak ? Me nje fjale eshte nje 💩 drejtesia shqipetare ......
YSoc5kR0RP8,@user-ot8xn2bo6j,Klodi me gjith rrespektin Z e nderuar Agaçi. Rama jan koka e mafjes shtet kriminal ??? Drejtësia hesht
YSoc5kR0RP8,@highsociety5,Sa e mirë që duket Klodi këtu mos ndoshta është merita e personit që i ka bër make up.
YSoc5kR0RP8,@robertmonci9899,Bravo  Lala  🎉❤🎉
YSoc5kR0RP8,@valentinanazeraj3868,Complimenti z.Lala je shume e pregatitur
YSoc5kR0RP8,@NezirHaxhi-xe7sn,Sali Berisha edhe Ilir Meta shkatruan plackiten vodhen vran grabiten edhe drejtesia fle gjum pastaj vin kompania Bello drejtesia duhet tju sekuestroj pasurin edhe ne burge shqiptaret edhe shqipria do shpetoj nga keta batakcinjt edhe bastardet tan 33 vjecar.
YSoc5kR0RP8,@BeniPali,"Merruni me Meten qe te vjedhin rehat Ramovici, veliaj, patronazhistet dhe pastruset e rilindjes.. Zhurmueset e pushtetit, A ka ndjekur SKAPI pasurine e Rames a Veliajt? Jane fyer kukullat e Rames se nuk e kane degjuar asnjehere halabakun e Surrelit duke fyer e share ke te doje. Prokuroret e bithes ndjekin konet qe te hane ujqit dhe cobanet e shitur ! Shifi komentet. Te vjen per te vjedhur nga patronazhistet dhe langot qe kane shitur shqiperine per nje vend te ndyre pune dhe te vene e grabisin popullin e fjetur me aleate strategjike!"
YSoc5kR0RP8,@user-nu1cf1sv2k,Zonja Lala ti ke shumë të drejtë por Shtetit nuk i intereson të futen  studentë të aftë dhe të zot . Nuk mundet që pushtetarët e sotëm dhanë të fusin njerzit e tyre që të jenë të pa prekshëm nga ligji .ky vënd është i mallkuar  nga zoti  dhe i shkatërruar nga këta Maskarenj pushtetarë të korruptuar. Janë turpi i kombit.
YSoc5kR0RP8,@oltionsefa7838,Spaku ka frik per vete
YSoc5kR0RP8,@luliosmani6830,"Dumani do leje histori  ne shqiperi.
Zoti ie ruajte me terbimin e metes 
Je e sakte z. Lalaj"
YSoc5kR0RP8,@danihafuzi5771,Do zoti nburg krejt me rradh
YSoc5kR0RP8,@Tuta25Tuta5,"🤣🤣🤣🤣tallni lesht me ket milet leshko ..Meta me shok,i kan ber ligjet qe ta han te varferit,jo ta han ata vet ..kush esht denuar deri me sot nga te pasurit ne gjith boten ,kush?!! kush u denua ne Shqipri qe te denohet Meta? u denu Mediu?Beqja?Tahiri?luli? ..denohet ndonje qe i del kunder politikes,..."
YSoc5kR0RP8,@enrikrushan3470,Keta jane bajraktaret e shqiperise  dhe pak jane zbuluar  sa kane keta  te ik truri  ne keto 32vjet cfar skan bere mostrat
YSoc5kR0RP8,@agronshabani7581,KJO LALA ESHTE NJE GAZETARE INVESTIKADIVE QE RI NE DYERT E PROKURORISE PER TE MARE INFORMACIONE DHE NE FSHEHTESI JA JEPE ORGANIZATZVE KRIMINALE NGA 15 VJETE NEPERMJETE DHE TE VELLAIT QE PUNONE NEPER BURGJET E SHQIPERISE
YSoc5kR0RP8,@gjergjmatoshi8754,Po te ket spak do merrej veliaj  por jo jo sepse esht spak i varur nga qeveria
YSoc5kR0RP8,@nuribracja5976,Moj kone po ai i partis tate shoqja jote gazi nuk ka ber denoncim prandaj mos bej zham zham kot ti
YSoc5kR0RP8,@pranveraduka3984,"Aman , llafe , llafe na c’mendet keni mbushur te gjitha ekranet dhe te gjithe i bini ne nje vrime Rezultati , zero asgje nuk te beni"
YSoc5kR0RP8,@iluminatiiluminati7823,"Te lumte zonja Lala,te ndegjojne me miliona shqiptare brenda dhe jasht Shqiperise
dhe jan te brengosur me faktin se sa permasa te medha ka mare korupcioni.
Por,me tragjikja eshte se si nje grup akoma i jane reshtuar pas ketij shizofreni."
YSoc5kR0RP8,@davidrukaj851,It’s sad to hear that you all talk nonsense. I hope that my people see through your bullshit.
YSoc5kR0RP8,@anestipolena4527,"Nisida, profesioniste epikatur"
YSoc5kR0RP8,@tirans,BRAVO ZNJ LALA . PO NUK U VU DREJTESIA NE VEND DO JETE NJE NJOLLE E MADHE PER SHQIPTARET DHE SHQIPERIN . FORCA TI DALI KOKA GJARPERINJVE QE E MBAJTEN SHQIPERIN PENG 30 VJET .
YSoc5kR0RP8,@altinplasa867,Te huajt jane ata qe kane kerkuar me shume magjistrate per te pershpejtuar dosjet qe jane bee mal.
YSoc5kR0RP8,@DedGjoluli-xn9vu,Te trradheton gjuha trrupore kali kali lala je e pathyer 😂😂😂😂
YSoc5kR0RP8,@nazmihalili4814,Ik o Nisida futi nje kafe se Klodiana nuk te le ti beshe pyetje 😊do vetem ajo te flasi 😊😊😊
YSoc5kR0RP8,@gezimponari7443,Jeni redaksia Edvinoviçase
YSoc5kR0RP8,@user-bp1yq6ti2m,Se dime ka vjedhur apo jo Meta  por eshte patriot atdhetar  dhe se ka shitur shqiperine
YSoc5kR0RP8,@albanian103,Dhe karin ta shkref kjo klodjana llapaqenja si trans duket
YSoc5kR0RP8,@albanian103,Bo bo doli kjo fallxhorja klodjana
YSoc5kR0RP8,@adriatikmustafaj3535,respekte si per gazetaren ashtu edhe per lalen....
YSoc5kR0RP8,@KadriTusha,BRAVO..KLODJANA..PER..GUXIMIN..
YSoc5kR0RP8,@user-vd6km4td6u,Klodii❤❤❤❤❤ super
YSoc5kR0RP8,@agrondyrmishi9451,Këtu në njuz 24 pron e likes ësht o lala .
YSoc5kR0RP8,@Selman-gs4qv,Z Klodiana Lala je me te vertet nje gazetare nje intelektuale e afirmuar ne te gjithe kuptimin e fjales complimenti
YSoc5kR0RP8,@zanaharruni7084,Zonja  Lala   je  me  e  mira  ne  Shqiperi   RESPEKTE
YSoc5kR0RP8,@realm3042,"Ka kohë që vjen era mut rrotull z.Muta ,por prangat nuk po duken kund."
YSoc5kR0RP8,@albanguri9409,"Shpia don zot! Ndërkoh ""shpia"" ka mbet pa çati, pa dyr, pa dritare, ësht bo han. Matrapazët  e vegjël në çdo sektor po abuzojn kush të mundet më shum. 
Mungon morali dhe edukata në shpin ton. Shpia don zot, me mistake e me moral, jo hajduta që vjedhin shpin e vet e dalin shesin dëngla si ""strateg të mëdhej"".
Kemi humb moralin, edukatën, standartin. Duhet të gjejm fillin e humbur. Arben Rakipi ka qen dhe mbetet 1 vegël, marifetçi i vogël sistemesh të korruptuara...copy-past me shokët, asnji ndryshim nga ""hajdutat e pulave""..."
YSoc5kR0RP8,@AndreaKotulla,"Sa shume flet kjo llafasane ,
Kjo han gazete ,"
YSoc5kR0RP8,@user-ee3sv8os6n,"Shume e sakte kjo prezantuese pyetje shkurt dhe qarte ...jo si Ylli Rakipi pyetjet i ben varg ,nuk din te ndaloj."
YSoc5kR0RP8,@simonxheka5447,Gazetarja me prefesjoniste me e mire e shqipris per mendimin tim rrespekt
YSoc5kR0RP8,@user-us6kg7ih3j,Shumë mire zonja Lala
YSoc5kR0RP8,@mirashkolndreu5889,Klodjana lala  shkofsh  ne  djalle  ti  bashk  me  skapin  dhe mafjen  shtetrore
YSoc5kR0RP8,@user-og5uv5vg4n,"😂Kot se ven kete ministre  e drejtesis , llafazane  dhe shume e bezditshme"
YSoc5kR0RP8,@user-rh3zs6ho3t,Duam Ramen veliajn dhe me pas Berisha Meta. Keputi koken krimit+korupsionit qe po ben kerdin sot. Pastaj shif mbrapa me qeci
YSoc5kR0RP8,@lilianasaliasi6734,"Moj turi mashe kujt po i tregon ti qe nuk ka spiun ne prokurori ja po ta them une eshte Arben Kraja qe i
 raporton Metes 
Dhe per vjeren e tij qe ka bere pallat jo me leket e pensionit po ka punuar shume"
YSoc5kR0RP8,@pharmapharma9969,"Fundjava eshte larg deri neser, asnje ore mos te presin per keta vampira... po problem eshte populli budalla ,qe i mban ne kemb."
YSoc5kR0RP8,@gazmirxhafa8072,95 perqind e gazetareve shqipetare paguhen nga mafia
YSoc5kR0RP8,@erionymeraj3595,Era pranga
YSoc5kR0RP8,@almaveliaj5273,"Ooo znj. Lala  sh.bukur dhe tualeti, dhe veshja.🎉"
g1fdVs3uJnA,@sdyfoa,"KGB-në s'e zinte gjumi sa të eliminonte Kiçon tënd. Aman o Taku, ti i ke gjetur të gjitha. Kur do e gjesh kurën e delirit?"
g1fdVs3uJnA,@avdullahmehmeti3500,Boll me pèrralla o z Ngjela .
g1fdVs3uJnA,@Hamdi-ji3oq,U sa genjen ky! Shume! Shume dhe askush s'ja hedh turinjve tja mbylli gojen. Ndofta duhet vene ne dyshim intelekti i kesaj femres veshur bukur dhe pa mend....
g1fdVs3uJnA,@besnikimeri4383,Mosubani  kornoz  se cfarthot   se ky hate  simite  she shoktetij. Vdi in mrena  per buk  ky  pleher eshte  sitetjerat
g1fdVs3uJnA,@adrianhajdinaj7947,O njeri a e kupton mor se Çfare flet po ai regim DIKTATORIAL te bente qe vetem kur i kujtoje emrin ne gjume dridheshe nga frika e jo me ta bente me dor DIKTAORI qe te bej we ta takoje ! O TAKU ke qen HETUES ne vlore dhe e din shume mire QYTETARET e vlores se Çfare kelyshi KOMUNIST ke qen ! Sa vete ke mar ne pyetje ne HETUESI !! Jan dosjet akoma e ti na flet sa liberal ke qen ! DIKTAORI nuk pyeti per BEQIR BALLUKUN dhe KOCO DHEODHOSIN e Jo me Ty e babin tend ! Thuaj qe ju meshiroj e ju fali vet DIKTAORI se se kish per kollaj si ju LEPIRSA E SERVILA qe I sherbyet regjimit komunist me per uljen me te Madhe !! Sa lek nga BURGU more o TAKU kete me thuaj ! Se LUBONJA I rrujti leket e burgut ! E Fol per ndonji gje tjeter e Jo me per kete history
g1fdVs3uJnA,@PogradecPogradec-xb9fz,Mja bere ver ver gjith tangerllek se te qinte nenen ai sistem po mos i bindeshe.
g1fdVs3uJnA,@marinosdeboor9069,KËRKOI DHE BENIKJA   SHOKU YT  TA TAKONTE DHE I HIPI KALIT  TË SKËNDËRBEUT    KU NË SHQIPËRI BËHESHIN TRIMA DHE FËMIJËT PËR TË TAKUAR ENVERIN       PO TI NGA FRIKA  IKJE NGA DURRSI  PO  TË FLISNIN DO TË VIJË ENVERI
g1fdVs3uJnA,@edmondbardhi9161,Avokat të paskalen komunizmi me një pasoj pa zot .zoti është person dhe ai dëshiron të banoj në çdo zemër të çdo personi kushdo që beson tek ai ai do t'i jap jete dhe bëhet fëmij e perëndisë .ai mer mëkatin tënde dhe ty te jep drejtësin bën një shkëmbim dhe aty vihet drejtësia me kte shkëmbim në të njëjtën kohë vihet dashuria në funksion si baba .ky është personi Jezus Krisht .sot mundë të kemi mbi  dymijë fe dhe të gjith flasin se shpëtimi vjen me vepra.kurse krishterimi i sfidon se shpëtimi është  favor i pa merituar por vjen me anë të personit të Krishtit në kryq sepse nuk i gjet një i drejte në syt e perëndisë .bekime për emisionin Grida dhe respekt për avokatin si avokat.aa doja të thoja diçka për avokatin dhe Jezusi është avokati jote nëse ja dorzon zemren tij dhe a do te fali dhe do te japi rroben e bardhe qe eshte drejtesija tij ose kur Do vdesësh një dite nëse si beson tek ai si shpëtimtar për mëkatet e tua do mbetesh ne mëkate .por bibla thot paga mëkatit është vdekja por jeta e përveçme është në Jezus Krishtin kush do që beson në të.falendero zotin që je gjall që ke shpëtor gjall nga ai regjim se s'je rastësi se zoti të do dhe z'do që të humbasësh zoti të bekoft avokat.
g1fdVs3uJnA,@IBNABAS86,Zoti ka fuqi per cdo te sheroj te kontrolloj cdo individ dhe grup o Ngjela qafiri
g1fdVs3uJnA,@TzouliaMiti-ij7yp,T'a mbante bydha t'a takoje Enverin tashti ape gojën se nuk t'a mbante atere tashti spushon
g1fdVs3uJnA,@ujmisht8531,"Ky eshte vetem emision perrallash per kalamajt  , ky edhe kur ishte deputet ...nuk ishte ...."
g1fdVs3uJnA,@youngboy927,KGB e eliminoi Mehmet Shehun dhe me makinacionet e UDB ju hap rruga Ramiz Alise  i cili aktivizoi pas kesaj agjenturen serbo-jugosllave me Sali Berishen e kompani
g1fdVs3uJnA,@jusufdjabiri6798,"TI JE SPARTAK VJELLA, SHURRA E ENVER HOXHES.
Ky rrenacak I pshtir"
g1fdVs3uJnA,@armandbabi9889,Shum i lepihesh Amerikes o Ngjela Amerikan je
g1fdVs3uJnA,@astritkercuku7697,Po qe sje martuar je bo pishman o........hiqe mo grida kete plak shkerdhate nga ekrani se ky ça thote para dite nuk e thote ......
g1fdVs3uJnA,@user-gj2jb7tb2n,"Nuk jane te gjitha keshtu. Vitet 45-79 u ndertua Shqiperia, ndersa 90-2024 u shkaterrua dhe u vodh Shqiperia. Diktatura demtoj politikish dhe jo ekonomikisht."
g1fdVs3uJnA,@dritandidi,Taku Torrollaku spiun burgjesh
g1fdVs3uJnA,@marccemi1414,Ky esht kot krejt
g1fdVs3uJnA,@genciduraku4340,Urgjent shko rregullo laprat e qafes se te varen keq...
g1fdVs3uJnA,@kryenalthysko814,Kur je ti avokat mos mbet pa u bere.Ti akoma nuk di se cfare eshte komunizmi.Kur dhe kush shtet ka qene komunizem o “avokat “.Ti nuk ishe as trim dhe as i mencem.Ti flet perralla qe ti mbushesh mendjen kesaj gazetare.Mendja jote eshte shterpe.
g1fdVs3uJnA,@AntonioA89,Një nga pak personat më mendje ndritur të polotikes shqiptare dhe një nga shumë pak patriotet Shqipëtare ende në jetë.   Ndertime të sinqerta z. Ngjela.   Urojë të rikthehesh në politike . Do kthehem nga emigrimi vetem për tju dhene voten
g1fdVs3uJnA,@Leines754,Respekt AVOKAT Respekt
g1fdVs3uJnA,@Tropoja-dp6ln,Po qa asht ky bythqim ka se kan ba 30 vjet burg e jetojnë ala po kush asht ky spiun
g1fdVs3uJnA,@LubjanaSaraseli,"O plere komunist ,te paska mbetur mendja tek Enverin."
xzIKCYl4z38,@rrahmansula6085,Per mua eshte nje lonje e te githe kraherve. Vetem loje leket e shqiptarve i mer americani . Fejzi shko ha noj pilaf
xzIKCYl4z38,@azmirabutzer5464,"O popull a nuk e shihni se ky ka marr hijen e te marrit, e ka nga sikleti, prandaj lutuni per Liken qe ti vijne ment."
xzIKCYl4z38,@pikant806,me fal fal fal me fal fal fal me fal fal fal  zzzzzzzzzzzzzzz
xzIKCYl4z38,@xhuliofier4643,30 vjet ngelem popull dele u lumt ktyre
xzIKCYl4z38,@UncoStudios,"Po nxjere sekretet ky fshatari i Çepes se Skraparit 🙏😂😅.. 
Turpppppppppp"
xzIKCYl4z38,@user-uk8wn9jv5v,"Kur  do te shkoje  ne burge  ky alabaku  i Cepanit, fytyre  e diskredituar,hajdute  me damke, njeriu me i urryer  nga mbare  shqipetaret"
xzIKCYl4z38,@ErmalRukaj-xk6xv,"Se kuptoj bejen show a ca me kete pler😡😡 ka 33 vjete ne politik 
me Salen e Nanon tani me Bashen e  Ramen vtm tradheti e vjedhje si akoma degjojen kete njeri 😌😡😡😡😡"
xzIKCYl4z38,@lelilabaj2359,"Sa i embel esht ky Entoni ku qesh ,me bemat e ilirit"
xzIKCYl4z38,@user-qr9cn7ee6m,Meta nuk kishte kohe ne darke vinte ne shtepi pasta do Merrej dhe me gruan jo me partine o bledo ce fton kot ne studio kete  KY ka pjerdhur
xzIKCYl4z38,@user-qr9cn7ee6m,Pp e ka bere salillari mos e kini Meraki eshte I sigurt
xzIKCYl4z38,@arjankosturi2097,O Fevzi o Dite Zi
xzIKCYl4z38,@nimetbeqo9113,"Në Reç thonë ...
😱
Ju qerozët ?!"
xzIKCYl4z38,@edmonddushku6536,"Saliu hajdut nano hajdut iliri hajdut dhe Rama hajdut kush I bie te je M.T
Shiko kush jane te gjithe keta dhe shko voto"
xzIKCYl4z38,@asllanhafuzi2288,"Fevzi,perse nuk merr Artan Hoxhen,Hidajet Beqirin ne emision por merr mbrojtesit e  Likes ? E keni humbur programin tuaj nuk keni ndjekes sepse je kthyer ne nje mbrojtes te korrupsionit"
xzIKCYl4z38,@vasfiballiu4938,"Z. META  JU KENI PUNUAR ME QEVERIN RAMA NUK E KISHE NJOHUR Z. RAMA.
APO ISHE  NE PUSHTET ME Z. RAMA.
TANI QE NUK JE NE PUSHTET ME Z. RAMA APO TE ASHT CENUAR INTERESI JOT"
xzIKCYl4z38,@ilirida9221,😂TI KE VETEM NJE  PRIORITET 5 MILIARD EURO + 😂
xzIKCYl4z38,@ilirida9221,Çfar niveli ke ra blendi fevziu servil i hajdutve
xzIKCYl4z38,@julianmarku7393,"Ne emer të atit ( Amerika)  e të birit(Europa) e shpirtit shejte (spak me Dumanin) Amen . 
O ZOT që po te lutem ,qoja nji zgebe që ti bine lëkura pertoke. Qoja nji mace të eger e Tja hanë rrushin . E qoja dy senegalez per dhenderr e Tja ..  ..... .   ..    .."
xzIKCYl4z38,@Flavor88,Nuk e di se kush mund te kete shpresa te ky...
xzIKCYl4z38,@flutura5341,Po' ik mor maskara!! te gjith e din kush je mor hajdut pler burr ! Burr 💩💩
xzIKCYl4z38,@superdjemtrimafisnikerale2490,O ta qvsh at motrn qe ta ka fal Zoti e e ke tè mrekullushme sa bur i pèshtir Je
xzIKCYl4z38,@superdjemtrimafisnikerale2490,O racqir do te shkerdhehen  vajzat e famija spiun kèllir bur
xzIKCYl4z38,@superdjemtrimafisnikerale2490,Kush drejton ktu or ua qvsh racèn
xzIKCYl4z38,@user-qb8mv3db3c,Rama nga RAI do mari Karin.  Meta nga Rama do mari Karin Shqiptarët nga keta dobica do marin Karin. Këto i thotë gjyshja ime .
xzIKCYl4z38,@digitech3661,Bo bo bo ÇFAR llafazani😮
xzIKCYl4z38,@erionymeraj3595,Booooo ca dajaku dun kta🙄🙄🙄
xzIKCYl4z38,@Malsor88,Dum dumani ka per ta sekuestru edhe sashen 😉 rri pa merak
xzIKCYl4z38,@lavdrimkuburi5323,Ah  siete te isha une 6 mia ne vendo te dumanit
xzIKCYl4z38,@iliailia8755,Po qè ju ç'mèndi njè i ç'mèndur si Zylyftar Meta
xzIKCYl4z38,@user-xo9un9ev6u,Je I mbaruar o ilir gomari
xzIKCYl4z38,@user-xo9un9ev6u,Nga gomar eshte kthyer ne krric
xzIKCYl4z38,@user-qw5qt1fq8r,Lesh lesh a erdhe nga angola ti kush ti pagoj ....?
xzIKCYl4z38,@user-qw5qt1fq8r,Ne lpith te kurves te veje
xzIKCYl4z38,@lq7335,Kryetari i  Pi.. lo... PL  ky kok lo...
xzIKCYl4z38,@enzoelmadhi7874,"O popull mbeshteteni spakun,se Salì Berisha Ilir Meta  Edi Rama i kan pir gjakun shqiptarve,kto jan kupola cosa nostra shqiptare"
xzIKCYl4z38,@vladimirsofa8624,Ky nuk she vjedhje e vet po she te tjerve veq zoti pat ne ty se qa ke ber per shqiptar
xzIKCYl4z38,@dallandyshehysaj8252,"Me qetesi e dashuri, e ku perfumdoj ky me gjithe ato dengla, une jam I zoti qe shkaterrova familjen e u bera I urryer I gjithe njerezve, * I deshtiar *"
xzIKCYl4z38,@user-wg5mf4uv9h,Brravo  ilir florini mir ike than dum dumani ashtu eshte pse ste ka arrestue ty berishen ramen ete gjith haijdudad tash 33 vjiet shqiperia skapas as nuke ka ase nuke ka perta pas dreijtesi
xzIKCYl4z38,@vladimirsofa8624,Mor a nuk i vjen turp se si flet ky asht me I korroptumi ne Shqipëri
xzIKCYl4z38,@elisdajlanaj2414,Lesh me qime ka votus meta
xzIKCYl4z38,@user-um7rb2br2o,Merreni  vareni per koqesh kete  zorren
xzIKCYl4z38,@muratshehu18,"O Ilir, imiton Rrapush Xhaferin ti?"
xzIKCYl4z38,@bomi198491,Dritan Priftin e coj per lesh ky. hajdut me ze e figur. Ne kohen e lsi-se ne zonen time u ben te gjith me lsi-n se jepte 50 deri 100 euro per vot.
xzIKCYl4z38,@alushajbledar9035,Meqiserruani.vet.rruajani.Edirams.se.eshterritur.shum...............
xzIKCYl4z38,@muratshehu18,"TMERRI PA FUND I KEQBERESIT

   Te nderuar lexues, kur nje keqberes, sidomos vrases, pret te arrestohet eshte duke kaluar tmerrin pa fund dhe siç thuhet: me mire nje fund i tmerrshem se nje tmerr pa fund. 
   Ka vite qe dhe Ilir Meta po e kalon kete gjendje psikoemocionale qe duke mos e durruar me po i hedh dorashken kryetarit te SPAK duke e ftuar ate ne duel personal qe domethene: me arresto se nuk po e duroj me tmerrin pa fund. Ok?"
xzIKCYl4z38,@muratshehu18,"NJE PERVOJE E DOBISHME

   Ndersa Ilir Meta e zbut sado pak ankthin dhe depresionin, tmerrin pa fund qe e ka mberthyer, duke bere fiskulture, duke share e bertitur neper media, Rama e ben duke mos lene asnje investim shteteror apo privat pa inspektuar. 
   As Enveri nuk shkonte ne çdo uzine e fabrike siç ben Rama  ne çdo rruge e ne çdo hale per te thene sa shume po punon per popullin. Ok?"
xzIKCYl4z38,@muratshehu18,"EDI RAMA KRYEDJALLI I POLITIKES?

(Shkruar vite me pare)

   Te nderuar lexues, pse, pasi reforma e re ne drejtesi u aprovua nen presionin Euroantllantik me 140 vota, Edi Rama vuri president Ilir Meten, medemek i detyruar nga protestat ne çader dhe se nuk i kishte votat, kur e dinte qe presidenti kishte te drejte per te zgjedhur njerezit e tij ne KLD dhe SPAK? 
   Mos valle protestat ne çader kishin kete qellim, zgjedhjen e Ilir Metes president per te sabotuar drejtesine e mbeshtetur me 140 vota nga halli? Lind pyetja, ia punuan Sali-Iliri Rames apo e ndihmuan ate, Ramen, per te zgjedhur Ilirin duke mos rene ne sy qe kjo ishte dhe plani i tij? 
   I mençmi dyshon thote nje filozof i ndershem, budallai beson krye...arin e partise. 
   Dhe fakt eshte qe nuk po denohet asnje nga trekendeshi i korrupsionit Sali ~ Rame ~ Ilir. Nese kjo eshte e vertete i bie qe Rama te jete me i poshter se dy te tjeret. Ok?"
xzIKCYl4z38,@muratshehu18,Sa te jete Rama ne pushtet Sali-Iliri do ta hedhin shuren perpjete. Njeri nga ballkoni tjetri nga podiumet e partise se lirse per t'u pasuruar me çdo kusht. Ok?
xzIKCYl4z38,@muratshehu18,"Te nderuar lexues, Ilir Meta ka aq intelekt sa ka pasur dhe Rrapush Xhaferi i fajdeve, i vetquajtur gjeneral. Ok?"
xzIKCYl4z38,@muratshehu18,Lenia e mandateve te opozites Sali-Ilir u be per te mos çuar me tej ligjet e reformes ne drejtesi qe po çojne ne burg Saliun dhe Ilir Meten. Si nuk paska qene dakord kryehajduti Ilir Meta nga Skrapari?
xzIKCYl4z38,@muratshehu18,"Te nderuar lexues, mblidhet konventa e Partise se lirise per t'u pasuruar me çdo mjet per te mos ta quajtur me Ilir Meten Krye...ar por president te partise qe ne shqip perkthehet Krye...ar. Ok?"
xzIKCYl4z38,@muratshehu18,"NJOFTIM

  Çdo te djele të grumbullohemi ne sheshin Skenderbej ne mbeshteje te SPAK dhe drejtuesit Altin Dumani, nga ora 11 deri ne oren 12. Ok?"
xzIKCYl4z38,@MoziTara-tn2mj,Keta jan hajdut po jane dhe fytyra te dhjera te gjith te shemtuar
xzIKCYl4z38,@someone12918,qelbanik del dhe na jep mend boll ma na neveritett
xzIKCYl4z38,@gjonstan6499,"Ajo zonja qe thote: se spak po heton me shume pushtetaret se opoziten, eshte fare e thjesht pergjigja. Se ata jane ne poushtet, ata e bejne korrupsionin, ata i kane fondet, ata kane veshur me pushtet njerez te inkriminuar.
.. Te opozites l'épine noj kock qe hjedhin pushtetaret."
